4.001078575697065, 732.2654462242563
4.001242548353714, 721.9679633867277
4.995335888877551, 792.9061784897023
4.9876109548309975, 778.0320366132721
4.995809587663424, 763.1578947368421
4.988576571586818, 717.391304347826
5.9934192307131715, 613.2723112128145
5.993747176026468, 592.6773455377573
5.99438484746899, 552.6315789473683
5.994749231150432, 529.7482837528604
6.99811613636695, 518.3066361556062
6.998371204943955, 502.2883295194507
6.9985351776006075, 491.9908466819221
6.997077642874841, 583.524027459954
7.991025229926103, 663.615560640732
7.99169933973677, 621.2814645308922
7.992355230363365, 580.0915331807777
7.9927560524129495, 554.919908466819
8.987924324797039, 558.3524027459954
8.989126790945793, 482.8375286041189
8.990365695462692, 405.0343249427917
8.9914041889548, 339.81693363844374
4.002827617367982, 622.4256292906177
4.0034288504423605, 584.6681922196796
