StationName,Latitude,Longitude,SampleDepth_m,SampleDate,depth_band,measure,value
Rottnest Island,-32,115.4167,10,2010-11-24,5-10m,Nitrate_mgm3,0
Rottnest Island,-32,115.4167,20,2010-11-24,10-20m,Ammonium_mgm3,0.5602679999999999
Rottnest Island,-32,115.4167,20,2010-11-24,10-20m,Nitrate_mgm3,0
Rottnest Island,-32,115.4167,0,2010-12-15,0-5m,Ammonium_mgm3,0.5602679999999999
Rottnest Island,-32,115.4167,0,2010-12-15,0-5m,Nitrate_mgm3,0
Rottnest Island,-32,115.4167,10,2010-12-15,5-10m,Ammonium_mgm3,0.8404019999999998
Rottnest Island,-32,115.4167,10,2010-12-15,5-10m,Nitrate_mgm3,0
Rottnest Island,-32,115.4167,20,2010-12-15,10-20m,Ammonium_mgm3,0.5602679999999999
Rottnest Island,-32,115.4167,20,2010-12-15,10-20m,Nitrate_mgm3,0
Rottnest Island,-32,115.4167,0,2011-01-25,0-5m,Ammonium_mgm3,1.4006699999999999
Rottnest Island,-32,115.4167,0,2011-01-25,0-5m,Nitrate_mgm3,1.4006699999999999
Rottnest Island,-32,115.4167,20,2011-01-25,10-20m,Ammonium_mgm3,1.2606029999999997
Rottnest Island,-32,115.4167,20,2011-01-25,10-20m,Nitrate_mgm3,5.602679999999999
Rottnest Island,-32,115.4167,10,2011-02-24,5-10m,Ammonium_mgm3,1.2606029999999997
Rottnest Island,-32,115.4167,10,2011-02-24,5-10m,Nitrate_mgm3,2.8013399999999997
Rottnest Island,-32,115.4167,20,2011-02-24,10-20m,Ammonium_mgm3,2.2410719999999995
Rottnest Island,-32,115.4167,20,2011-02-24,10-20m,Nitrate_mgm3,8.404019999999997
Rottnest Island,-32,115.4167,0,2011-03-24,0-5m,Ammonium_mgm3,0.28013399999999994
Rottnest Island,-32,115.4167,0,2011-03-24,0-5m,Nitrate_mgm3,0
Rottnest Island,-32,115.4167,10,2011-03-24,5-10m,Ammonium_mgm3,0.28013399999999994
Rottnest Island,-32,115.4167,10,2011-03-24,5-10m,Nitrate_mgm3,0
Rottnest Island,-32,115.4167,20,2011-03-24,10-20m,Ammonium_mgm3,0.4202009999999999
Rottnest Island,-32,115.4167,20,2011-03-24,10-20m,Nitrate_mgm3,1.4006699999999999
Rottnest Island,-32,115.4167,0,2011-05-27,0-5m,Ammonium_mgm3,1.1205359999999998
Rottnest Island,-32,115.4167,0,2011-05-27,0-5m,Nitrate_mgm3,1.4006699999999999
Rottnest Island,-32,115.4167,10,2011-05-27,5-10m,Ammonium_mgm3,1.8208709999999997
Rottnest Island,-32,115.4167,10,2011-05-27,5-10m,Nitrate_mgm3,1.4006699999999999
Rottnest Island,-32,115.4167,20,2011-05-27,10-20m,Ammonium_mgm3,1.9609379999999998
Rottnest Island,-32,115.4167,20,2011-05-27,10-20m,Nitrate_mgm3,1.4006699999999999
Rottnest Island,-32,115.4167,0,2011-06-22,0-5m,Ammonium_mgm3,0.9804689999999999
Rottnest Island,-32,115.4167,0,2011-06-22,0-5m,Nitrate_mgm3,2.8013399999999997
Rottnest Island,-32,115.4167,10,2011-06-22,5-10m,Ammonium_mgm3,1.4006699999999999
Rottnest Island,-32,115.4167,20,2011-06-22,10-20m,Ammonium_mgm3,1.9609379999999998
