StationName,Latitude,Longitude,SampleDepth_m,SampleDate,depth_band,measure,value
Maria Island,-42.5967,148.2333,10,2011-01-19,5-10m,Ammonium_mgm3,0
Maria Island,-42.5967,148.2333,10,2011-01-19,5-10m,Nitrate_mgm3,0
Maria Island,-42.5967,148.2333,20,2011-01-19,10-20m,Ammonium_mgm3,0
Maria Island,-42.5967,148.2333,20,2011-01-19,10-20m,Nitrate_mgm3,11.205359999999999
Maria Island,-42.5967,148.2333,0,2011-02-23,0-5m,Ammonium_mgm3,0
Maria Island,-42.5967,148.2333,0,2011-02-23,0-5m,Nitrate_mgm3,4.202009999999999
Maria Island,-42.5967,148.2333,10,2011-02-23,5-10m,Ammonium_mgm3,0.14006699999999997
Maria Island,-42.5967,148.2333,10,2011-02-23,5-10m,Nitrate_mgm3,7.003349999999998
Maria Island,-42.5967,148.2333,20,2011-02-23,10-20m,Ammonium_mgm3,0
Maria Island,-42.5967,148.2333,20,2011-02-23,10-20m,Nitrate_mgm3,8.404019999999997
Maria Island,-42.5967,148.2333,0,2011-03-29,0-5m,Ammonium_mgm3,1.2606029999999997
Maria Island,-42.5967,148.2333,0,2011-03-29,0-5m,Nitrate_mgm3,18.208709999999996
Maria Island,-42.5967,148.2333,10,2011-03-29,5-10m,Ammonium_mgm3,0.9804689999999999
Maria Island,-42.5967,148.2333,10,2011-03-29,5-10m,Nitrate_mgm3,18.208709999999996
Maria Island,-42.5967,148.2333,20,2011-03-29,10-20m,Ammonium_mgm3,0.8404019999999998
Maria Island,-42.5967,148.2333,20,2011-03-29,10-20m,Nitrate_mgm3,16.808039999999995
Maria Island,-42.5967,148.2333,0,2011-04-07,0-5m,Ammonium_mgm3,3.081473999999999
Maria Island,-42.5967,148.2333,0,2011-04-07,0-5m,Nitrate_mgm3,25.212059999999994
Maria Island,-42.5967,148.2333,10,2011-04-07,5-10m,Ammonium_mgm3,3.081473999999999
Maria Island,-42.5967,148.2333,10,2011-04-07,5-10m,Nitrate_mgm3,22.410719999999998
Maria Island,-42.5967,148.2333,20,2011-04-07,10-20m,Ammonium_mgm3,3.361607999999999
Maria Island,-42.5967,148.2333,20,2011-04-07,10-20m,Nitrate_mgm3,22.410719999999998
Maria Island,-42.5967,148.2333,0,2011-05-31,0-5m,Ammonium_mgm3,1.2606029999999997
Maria Island,-42.5967,148.2333,0,2011-05-31,0-5m,Nitrate_mgm3,42.02009999999999
Maria Island,-42.5967,148.2333,10,2011-05-31,5-10m,Ammonium_mgm3,0
Maria Island,-42.5967,148.2333,10,2011-05-31,5-10m,Nitrate_mgm3,50.42411999999999
Maria Island,-42.5967,148.2333,20,2011-05-31,10-20m,Ammonium_mgm3,0.28013399999999994
Maria Island,-42.5967,148.2333,20,2011-05-31,10-20m,Nitrate_mgm3,50.42411999999999
Maria Island,-42.5967,148.2333,0,2011-07-25,0-5m,Ammonium_mgm3,0
Maria Island,-42.5967,148.2333,0,2011-07-25,0-5m,Nitrate_mgm3,57.427469999999985
Maria Island,-42.5967,148.2333,10,2011-07-25,5-10m,Ammonium_mgm3,0
