% Elongation SI,,% Elongation CC,,% Elongation TS,,Total sporophyte growth SI,,Total sporophyte growth CC,,Total sporophyte growth TS,,Blade growth SI,,Blade growth CC,,Blade growth TS,,Stipe growth SI,,Stipe growth CC,,Stipe growth TS,,Erosion SI,,Erosion CC,,Erosion TS,,Stipe length SI,,Stipe length CC,,Stipe length TS,,Stipe diameter SI,,Stipe diameter CC,,Stipe diameter TS,,Blade length SI,,Blade length CC,,Blade length TS,,Blade width SI,,Blade width CC,,Blade width TS,,No of secondary blades SI,,No of secondary blades CC,,No of secondary blades TS,,Base thickness SI,,Base thickness CC,,Base thickness TS,,Middle thickness SI,,Middle thickness CC,,Middle thickness TS,,Distal thickness SI,,Distal thickness CC,,Distal thickness TS,,Individual production SI,,Individual production CC,,Individual production TS,
Label,Y,Label,Y,Label,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
,66.03528319405757,,67.29805013927576,,67.59517177344476,1.0042125411514495,0.39521434677535533,0.992485228378116,0.7205151591142851,0.996270865210193,0.35726227376076575,1.004051468808525,0.22238652679755438,1.0009247749502523,0.4163238274278209,1.0030563440212403,0.2841104511036091,0.9926919904570166,0.04906131406550246,0.9902166377100743,0.08790155289086285,0.9851206650362085,0.042861387280161145,1.0017286084701813,0.14848284320270663,1.0017286084701817,0.2597111777920056,1.0017286084701813,0.00017839708364120188,0.9515033271426248,15.067224633517078,0.9513767106680273,14.4198146068251,0.9513961901256591,14.519416149393095,0.9548717948717944,1.1770943796394486,0.9646153846153838,1.2852598091198306,0.9646153846153838,1.0413573700954402,0.9566275823562251,24.596879132504625,0.9681965382467892,34.31499603279555,0.9592406476828583,36.95599047870933,0.9519038076152295,29.85242895569948,0.9519038076152295,24.037527907969576,0.9519038076152295,28.385607069785635,0.9472911244906608,25.90172356064727,0.9556164095447954,23.09825105554333,0.9480145630539862,27.685697673996884,0.9498095039246488,0.2908446118448659,0.9716740019197712,0.3548937404691665,0.9617891540237729,0.35947033201925815,0.9429660190010498,0.12563131313131315,0.9591630208668409,0.27714646464646464,0.9383564948851548,0.26136363636363635,0.94397463002114,0.0684433573157206,0.9439746300211409,0.19570433922786545,0.9540169133192373,0.11560063861983805,1.0112635501355014,0.7259908536585391,1.0024801587301588,0.8593750000000024,1.0026011420828496,0.8403201219512213
,28.59795728876506,,25.923862581244176,,26.220984215413186,1.981886212559986,0.18199405472955232,1.9794942927705639,0.4115120469678457,1.9770584269482654,0.6452469052052681,2.0028387863754373,0.2712889608709248,2.0109352158577836,0.2690972690317227,2.0079792830576824,0.45244289034319873,1.9882660817649325,0.05271784189854126,1.9821299960823722,0.1489978705360543,1.9869063809602743,0.07405262097162646,1.978824546240276,-0.10612281717588051,1.978824546240277,-0.011171799843551988,1.9788245462402765,0.1416541232913385,1.8798553188915368,11.877540339137362,1.880848771230688,16.957219010105227,1.8711869602460163,17.554853896378518,1.9194871794871795,1.11983032873807,1.9194871794871795,1.2195121951219514,1.9194871794871795,1.1983032873807002,1.91892797319933,31.024490875429777,1.9314796203238407,45.39047870933614,1.9228810720268008,49.721608040201,1.9038076152304608,24.134427177988073,1.922845691382765,30.31587622275984,1.913326653306613,26.229808277789544,1.9003467911843237,19.43689041084292,1.9044118269211006,29.46112590490253,1.8870033687941112,33.19914565350615,2.8619056773963223,0.25854221060893257,2.8757444644507197,0.3921349824388043,2.865728691417025,0.39213642950611566,1.9106859465139712,0.11489898989898983,1.9160340131677698,0.24747474747474751,1.9044720024019366,0.21085858585858597,1.8979915433403791,0.06905691583219964,1.9080338266384764,0.09554236251099413,1.8979915433403791,0.09425071428181186,1.9872120596205967,0.7641006097561001,1.9876959930313591,0.6878810975609777,1.9833284939992264,1.3757621951219527
,3.5654596100278795,,4.011142061281368,,3.714020427112361,2.9913768117711204,0.1157627793145326,2.986969652474075,0.5386541980843018,2.9913454217476376,0.11877482645676751,3.012637248038339,0.13721069404298014,3.0087274086374105,0.3797236274111476,3.0106528867761213,0.26029331233375186,2.976408304144824,0.04798626047720425,2.97318918343636,0.09849680580408143,2.983503153215283,0.06166247736507971,2.988764044943819,-0.022071412241856325,2.988764044943818,0.016813290094240207,2.9805531547104556,-0.24407554292569827,2.828845795999842,14.2156903955509,2.8393354839338056,17.851121068417505,2.8292743440677106,16.40692433204685,2.835384615384616,1.2661717921527043,2.8451282051282036,1.2534464475079536,2.8353846153846143,1.2979851537645817,2.8795979899497484,29.740862205765666,2.8917699609156893,42.31108172441153,2.88290340591848,45.37460989156308,2.8652304609218424,24.33602070263923,2.8652304609218433,28.68409986445532,2.8652304609218433,25.80284258855309,2.847936477621754,22.826475071286097,2.848797714006665,24.950253777654694,2.8411269686050633,29.367798099598815,3.80262897676492,0.2318703482815383,3.8258550961920728,0.3435009795267536,3.806163955482691,0.3553992493166049,2.857777616933668,0.09280303030303028,2.8736690149906705,0.2367424242424243,2.8645518346951455,0.2607323232323232,2.8520084566596173,0.05675057770785186,2.8620507399577146,0.08065204505848067,2.8520084566596164,0.09034230897400164,2.998294134727061,0.26867378048780743,2.993805652342237,0.9756097560975632,2.9958623693379787,0.6516768292682937
,1.4113277623027296,,2.1541318477251608,,1.8570102135561535,3.9973140603239505,0.3904952404004949,3.989949960814787,0.29712149996878434,3.998544549244496,0.2724229924248899,3.98585162506574,0.2723084136855534,3.9786619956854166,0.21825463603876477,3.9875297940857175,0.16821777210433703,3.9810761209197896,0.03395505647529232,3.9711805206192228,0.06422483750719088,3.9710643068752356,0.06604832289805287,3.9987035436473652,0.10131684272984695,3.9904926534140017,0.0167656133270897,3.9987035436473635,0.08232663926338107,3.8068898841638688,15.10954119213256,3.8065100347400755,13.167311112056609,3.807065199282541,16.005955075244543,3.7999999999999994,1.068928950159067,3.8097435897435905,1.0943796394485683,3.79025641025641,1.1813361611876991,3.784209938581797,33.317323459402274,3.8135343383584592,37.01401745569956,3.794260189838079,35.85236709865114,3.7790581162324646,20.8185667026719,3.7885771543086166,27.20964046836393,3.7885771543086166,20.189850014347627,3.7946993771296715,24.177232173615522,3.807606439751528,32.672262386392305,3.784272675296355,21.798684635180194,5.70541637294645,0.2242751743199296,5.7186267193399125,0.33590725263245635,5.707275509901727,0.2892422259754093,3.776550001072292,0.11868686868686873,3.7907860451650235,0.22159090909090917,3.770208722039931,0.21148989898989912,3.806025369978858,0.05607214656024784,3.8060253699788573,0.10193777963518369,3.8060253699788555,0.10064578997110063,3.995741385985289,0.6707317073170751,4.0056862175764625,0.3544207317073198,4.0054684475416185,0.3887195121951246
,0.891364902506978,,0.8170844939647046,,0.51996285979573,5.99252673296472,0.13875478567066346,5.98921822448959,0.4562245544622138,5.989073830381566,0.47007997131649404,5.995685726513923,0.10970375280740757,5.993200858701887,0.26383094841187554,5.993925121121036,0.21890761888735055,5.996019067617132,0.04290947836237721,5.994589638566083,0.0653383486699797,5.9939620843485475,0.07518516978063441,5.985738980121003,-0.016788279331144018,5.985738980121005,0.1518628133591346,5.985738980121003,0.21245060537119173,5.695131109565288,19.985070020960926,5.697458904752118,31.88745435783662,5.686628326309624,26.508996690030056,5.709743589743587,1.1876988335100744,5.71948717948718,1.3255567338282082,5.709743589743589,1.1749734888653238,5.716560580681183,37.827347262628926,5.718190954773869,45.538587675218196,5.709168062534896,47.86268183020365,5.692384769539079,24.522181732498737,5.701903807615229,34.527923717049916,5.70190380761523,35.26133466000685,5.687846232136144,25.944283747472127,5.704496802244412,20.33733873726422,5.699719811096109,31.890779512606656,9.502363198735402,0.25758280498149444,9.51460469910991,0.33535881412144725,7.611948228066073,0.3475291325658361,5.681378541251152,0.08838383838383823,5.704731765639406,0.16729797979797978,5.682728291406634,0.12184343434343425,5.704016913319238,0.06311355851647882,5.714059196617335,0.10381089150018274,5.704016913319235,0.07926342931751251,5.990998838559814,0.16768292682927122,5.987925861401471,0.6516768292682946,5.987889566395667,0.6573932926829293
,-2.1645179303036245e-14,,-1.0822589651518122e-14,,0.1485608170844927,9.977829226413798,0.12683996982372392,9.969184413946518,0.1563577527951946,7.984864079454427,0.16291784916954222,9.978699185026581,0.05805318137768506,9.978104465479149,0.09494144383278297,7.995539138527504,0.06616448659649654,9.987606721680624,0.036747932695116114,9.987548614808631,0.037659675390547126,7.986284025778658,0.0640810229990059,9.99265341400173,0.037730885491738586,9.992653414001726,0.025975045250593132,7.972774416594642,0.0387313160155513,9.500550294678058,27.69421916337781,9.509715379493159,24.55674494162059,7.583684006288792,26.45422353087725,9.50974358974359,1.1261930010604457,9.51948717948718,1.1707317073170738,7.59025641025641,1.2407211028632026,9.507470686767165,57.83454112668606,9.530496929089894,31.7426077757207,7.6094249022892235,35.577466278762216,9.509519038076153,31.248466082339277,9.519038076152302,22.604615517414288,7.605711422845693,28.54011573787848,9.500057415758993,46.723300765503126,9.501527259189242,27.01454975770548,7.589215023830553,24.65300937146057,11.405124409889394,0.2490726021233296,11.419932042962735,0.41652144312577516,9.516228170817335,0.39209060570792237,9.514159643140534,0.101010101010101,9.51968597868279,0.2380050505050506,7.601079800124386,0.1767676767676769,9.510042283298096,0.054586221872592544,9.510042283298096,0.061692165025047485,7.612050739957713,0.08178253601455299,9.999007936507939,0.1562500000000031,9.990418118466902,0.25914634146341786,7.983134920634918,0.15625000000000355
,,,,,,12.002353902983204,0.2624498936750149,11.993282186196552,0.3329315177808787,9.985990632519437,0.14370771284267014,11.9924902323745,0.15001374456067135,11.983793195032376,0.18945892917630852,9.986295107959105,0.08690606685217933,11.979707856997159,0.029108408156125365,11.980207576096305,0.021267420975418783,9.987606721680624,0.03674793269511614,11.979688850475366,0.09958054866058916,11.979688850475366,0.14343887571409336,10.00086430423509,0.02100102974001211,11.386405286519755,20.368559027626493,11.394615877910963,12.350609220037398,9.508634269594669,19.028859329096726,11.390256410256411,1.1283138918345705,11.400000000000002,0.844114528101803,9.519487179487179,1.0116648992576889,11.386242322724733,33.92996561756149,11.403149078726965,23.89447236180905,9.52109436069235,32.27093361544564,11.384769539078157,22.79872900632462,11.403807615230463,16.40741902897757,9.51903807615231,22.447456029637806,11.383868468353034,25.46859116232457,11.399451105344017,17.22816055621962,9.481776238095291,24.975891424986543,14.260143425042944,0.26696076587071027,15.223804808535764,0.341854216926415,11.40910453407533,0.38815699439984924,11.38129704690214,0.13636363636363646,11.387791127838899,0.297348484848485,9.510950803148251,0.27146464646464674,11.367864693446085,0.06356698406454986,11.377906976744182,0.11589222402499844,9.510042283298095,0.09463790145915607,11.989607530003875,0.38681402439024604,11.989934185056137,0.3353658536585402,9.99818524970964,0.28582317073171026
,,,,,,14.980400766893151,0.10230859671597581,14.977412436657549,0.3890554846567309,11.993282186196556,0.3329315177808786,14.992126086742278,0.0936529881170754,14.998085058841284,0.22403990292342285,11.983563550850693,0.203702911708475,15.006587790155901,0.03497261484288075,15.004554049636116,0.0668836091829656,11.988011329005086,0.023820376979036106,14.993085566119273,-0.03168570589296521,14.984874675885909,0.11707127872085596,11.97968885047537,0.12716155845712276,14.242084035405451,21.904898724761935,14.25087901052557,16.874995194212758,11.385178080689041,14.093661845842654,14.235384615384616,1.1113467656415699,14.254871794871795,1.0307529162248148,11.390256410256413,1.0116648992576884,14.270753768844221,41.91002380322666,14.278682300390843,34.409891563078546,11.394103852596311,26.112933086485057,14.25,29.532887077997643,14.269038076152302,22.146233678066196,11.39428857715431,18.869663074694174,14.250889944264406,25.442953514992723,14.25182007956011,27.736634517870783,11.391470314843852,20.881144543870988,15.221160120754316,0.24943629837425385,18.07816919800084,0.33686665825989426,14.262657187686695,0.3548035399400911,14.255704604430719,0.14141414141414155,14.269049304081147,0.2222222222222222,11.385957504986166,0.25189393939393956,14.2399577167019,0.06540731817908685,14.249999999999995,0.09447674418604635,11.377906976744182,0.09457439456763406,14.98255420054201,0.2477134146341493,14.989220383275269,0.44778963414634454,11.988930023228805,0.49352134146341653
,,,,,,15.988133524789223,0.20475196126610617,15.980329964951295,0.15354688082568324,14.971793622454047,0.128211923116764,15.975438919451296,0.10238070666566224,15.975639122071225,0.0899628757401838,14.999033077129763,0.16523782118806907,16.008687283188735,0.06124043797901865,16.000616238668783,0.06288149837438392,14.99819134715278,0.04171943433265954,16.003025064822815,0.04784422202523381,15.994814174589454,-0.0023437820572521084,14.984874675885916,-0.09362955021659652,15.17132234247655,23.247084617226097,15.18053612593572,20.35861425188887,14.249739462254194,11.048304953984918,15.200000000000001,1.1092258748674446,15.20974358974359,0.9671261930010608,14.245128205128205,0.9862142099681868,15.227738693467328,23.196879132504634,15.239553322166385,34.07696376619941,14.278302624232273,32.61412324781803,15.23046092184369,22.766919170121355,15.23046092184369,22.55737318641937,14.259519038076153,21.51767446417857,15.195620325903937,21.781592870292286,15.206770466300574,25.9441145220772,14.251785630104711,27.651683369615995,18.066268102984335,0.2709860247751702,,,15.215072101851487,0.38669207992497284,15.213772544982735,0.14141414141414144,15.226938975744709,0.2178030303030305,14.259295449183984,0.23042929292929304,15.193974630021136,0.06020692320719356,15.193974630021136,0.0737728146800618,14.2399577167019,0.07897320965195487,15.990502806813785,0.24580792682927033,15.998693379790941,0.20579268292683173,14.989607530003875,0.38681402439024604
,,,,,,18.998713009037186,0.1229250060948962,18.989678960278713,0.1897921736300784,15.98964024591642,0.06017369843883469,18.990619918425182,0.08181190189079873,18.990225401497675,0.10628233342041826,15.975232828519022,0.11516376791247823,19.00725754831204,0.011305685879755112,18.990906274532954,0.017870080374037173,15.99321923386395,0.053946343502749655,19.000000000000004,0.05584024114544106,18.991789109766636,0.18063339757538907,15.994814174589454,-0.13301446781459958,18.036906395567293,25.43080871018822,18.036312272109573,22.392961661864305,15.179036207698182,12.68929547415307,18.045128205128208,1.2131495227995757,18.054871794871797,0.6086956521739131,15.200000000000001,0.8080593849416755,18.056817420435515,38.99476329013489,18.054226689000558,26.741285374239624,15.230329424902285,35.450357048399894,18.048096192384776,26.567827156058343,18.048096192384776,18.919398750936054,15.23046092184369,24.024195072333185,18.047162513190514,30.25123927382961,18.04382091601706,22.010977893119616,15.200615496936413,34.0995093672299,,,,,18.060284824191655,0.4119019219121133,18.04740746102211,0.1357323232323232,18.050514433078124,0.2127525252525253,15.218916875764005,0.26893939393939426,18.056025369978855,0.05364966594009313,18.066067653276946,0.059463277993564434,15.193974630021136,0.0841087319927234,19.015014034068912,0.1352896341463441,18.99883855981417,0.18292682926829462,15.990248741773135,0.2858231707317098
