FID,Project,StationName,TripCode,TripDate_UTC,SampleTime_Local,Latitude,Longitude,SecchiDepth_m,SampleDepth_m,SampleID,Salinity,Salinity_flag,DIC_umolkg,DIC_flag,Alkalinity_umolkg,Alkalinity_flag,Oxygen_umolL,Oxygen_flag,Ammonium_umolL,Ammonium_flag,Nitrate_umolL,Nitrate_flag,Nitrite_umolL,Nitrite_flag,Phosphate_umolL,Phosphate_flag,Silicate_umolL,Silicate_flag,TSSorganic_mgL,TSSinorganic_mgL,TSS_mgL,TSSall_flag,Prochlorococcus_cellsmL,Prochlorococcus_flag,Synechococcus_cellsmL,Synechococcus_flag,Picoeukaryotes_cellsmL,Picoeukaryotes_flag,Allo_mgm3,AlphaBetaCar_mgm3,Anth_mgm3,Asta_mgm3,BetaBetaCar_mgm3,BetaEpiCar_mgm3,Butfuco_mgm3,Cantha_mgm3,CphlA_mgm3,CphlB_mgm3,CphlC1_mgm3,CphlC2_mgm3,CphlC3_mgm3,CphlC1C2_mgm3,CphlideA_mgm3,Diadchr_mgm3,Diadino_mgm3,Diato_mgm3,Dino_mgm3,DvCphlA+CphlA_mgm3,DvCphlA_mgm3,DvCphlB+CphlB_mgm3,DvCphlB_mgm3,Echin_mgm3,Fuco_mgm3,Gyro_mgm3,Hexfuco_mgm3,Ketohexfuco_mgm3,Lut_mgm3,Lyco_mgm3,MgDvp_mgm3,Neo_mgm3,Perid_mgm3,PhideA_mgm3,PhytinA_mgm3,PhytinB_mgm3,Pras_mgm3,PyrophideA_mgm3,PyrophytinA_mgm3,Viola_mgm3,Zea_mgm3,Pigments_flag,AustralianMicrobiomeId,geom
combined_bgc_data.fid--1accc36f_191f80e2cba_599e,NRS,Yongala,YON20110616,2011-06-16,2011-06-16 11:40:00,-19.3085,147.6184,18,0,YON20110616_0,34.666,1,1962.04,1,2259.74,1,,9,0.01,1,0.1,1,,9,0.15,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (147.61842 -19.30847)
combined_bgc_data.fid--1accc36f_191f80e2cba_599f,NRS,Yongala,YON20110616,2011-06-16,2011-06-16 11:40:00,-19.3085,147.6184,18,10,YON20110616_10,34.665,1,1958.5,1,2261.56,1,,9,0.05,1,0.1,1,,9,0.15,1,2.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (147.61842 -19.30847)
combined_bgc_data.fid--1accc36f_191f80e2cba_59a0,NRS,Yongala,YON20110616,2011-06-16,2011-06-16 11:40:00,-19.3085,147.6184,18,20,YON20110616_20,34.665,1,1959.81,1,2261.91,1,,9,0.05,1,0.1,1,,9,0.14,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (147.61842 -19.30847)
combined_bgc_data.fid--1accc36f_191f80e2cba_59a1,NRS,Yongala,YON20110616,2011-06-16,2011-06-16 11:40:00,-19.3085,147.6184,18,26,YON20110616_26,34.729,1,1960.09,1,2262.45,1,,9,0.04,1,0.1,1,,9,0.09,1,0.4,1,,,,,,,,,,,0,0.01,0,0,,,0.009,0,0.125,0.01,0,0.01,0.011,,0.006,0,0.009,0,0,0.133,0.008,0.01,0,0,0.013,0,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.045,1,,POINT (147.61842 -19.30847)
combined_bgc_data.fid--1accc36f_191f80e2cba_59a2,NRS,Yongala,YON20110616,2011-06-16,2011-06-16 12:20:00,-19.3085,147.6184,18,8,YON20110616_8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.01,0,0,,,0.009,0,0.122,0.008,0.003,0.011,0.01,,0,0,0.01,0,0,0.127,0.005,0.008,0,0,0.012,0,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.051,1,,POINT (147.61842 -19.30847)
combined_bgc_data.fid--1accc36f_191f80e2cba_59a3,NRS,Yongala,YON20110616,2011-06-16,2011-06-16 12:12:00,-19.3085,147.6184,18,WC,YON20110616_WC,,,,,,,,,,,,,,,,,,,0.3,1.4,1.6,1,13283,1,55645,1,1675,1,0,0.009,0,0,,,0.009,0,0.132,0.008,0.003,0.013,0.012,,0,0,0.009,0,0,0.132,0,0.008,0,0,0.015,0,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.048,1,,POINT (147.61842 -19.30847)
combined_bgc_data.fid--1accc36f_191f80e2cba_59a4,NRS,Yongala,YON20110720,2011-07-20,2011-07-20 11:52:00,-19.3085,147.6184,18,0,YON20110720_0,34.819,1,1973.41,1,2269.88,1,,9,0,1,0,1,,9,0.16,1,1.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (147.61842 -19.30847)
combined_bgc_data.fid--1accc36f_191f80e2cba_59a5,NRS,Yongala,YON20110720,2011-07-20,2011-07-20 11:52:00,-19.3085,147.6184,18,10,YON20110720_10,34.83,1,1972.65,1,2270.87,1,,9,0,1,0.1,1,,9,0.16,1,1.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (147.61842 -19.30847)
combined_bgc_data.fid--1accc36f_191f80e2cba_59a6,NRS,Yongala,YON20110720,2011-07-20,2011-07-20 11:52:00,-19.3085,147.6184,18,20,YON20110720_20,34.831,1,1972.12,1,2271.31,1,,9,0.03,1,0.1,1,,9,0.15,1,1.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (147.61842 -19.30847)
combined_bgc_data.fid--1accc36f_191f80e2cba_59a7,NRS,Yongala,YON20110720,2011-07-20,2011-07-20 11:52:00,-19.3085,147.6184,18,26,YON20110720_26,34.833,1,1971.34,1,2272.32,1,,9,0,1,0,1,,9,0.16,1,1.8,1,,,,,,,,,,,0,0.01,0,0,,,0.012,0,0.108,0.005,0.002,0.011,0.01,,0,0,0.006,0,0,0.118,0.01,0.005,0,0,0.014,0,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.053,1,,POINT (147.61842 -19.30847)
combined_bgc_data.fid--1accc36f_191f80e2cba_59a8,NRS,Yongala,YON20110720,2011-07-20,2011-07-20 12:53:00,-19.3085,147.6184,18,8,YON20110720_8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.01,0,0,,,0.01,0,0.121,0.008,0,0.009,0.01,,0.008,0,0.009,0.003,0,0.13,0.009,0.008,0,0,0.013,0,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.061,1,,POINT (147.61842 -19.30847)
combined_bgc_data.fid--1accc36f_191f80e2cba_59a9,NRS,Yongala,YON20110720,2011-07-20,2011-07-20 12:47:00,-19.3085,147.6184,18,WC,YON20110720_WC,,,,,,,,,,,,,,,,,,,0.4,0.6,1,1,23446.5,1,73589.5,1,1769.5,1,0,0.012,0,0,,,0.013,0,0.145,0.006,0,0.011,0.011,,0.009,0,0.009,0,0,0.155,0.01,0.006,0,0,0.017,0,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.06,1,,POINT (147.61842 -19.30847)
combined_bgc_data.fid--1accc36f_191f80e2cba_59aa,NRS,Yongala,YON20110811,2011-08-11,2011-08-11 11:15:00,-19.3085,147.6184,14,0,YON20110811_0,34.748,1,1981.11,1,2274.02,1,,9,0,1,0.1,1,,9,0.17,1,2.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (147.61842 -19.30847)
combined_bgc_data.fid--1accc36f_191f80e2cba_59ab,NRS,Yongala,YON20110811,2011-08-11,2011-08-11 11:15:00,-19.3085,147.6184,14,10,YON20110811_10,34.775,1,1979.56,1,2272.57,1,,9,0,1,0.1,1,,9,0.16,1,2.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (147.61842 -19.30847)
combined_bgc_data.fid--1accc36f_191f80e2cba_59ac,NRS,Yongala,YON20110811,2011-08-11,2011-08-11 11:15:00,-19.3085,147.6184,14,20,YON20110811_20,35.123,1,1982.19,1,2289.21,1,,9,0.02,1,0.1,1,,9,0.14,1,1.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (147.61842 -19.30847)
combined_bgc_data.fid--1accc36f_191f80e2cba_59ad,NRS,Yongala,YON20110811,2011-08-11,2011-08-11 11:15:00,-19.3085,147.6184,14,26,YON20110811_26,35.035,1,1984.78,1,2288.78,1,,9,0.04,1,0,1,,9,0.11,1,0.9,1,,,,,,,,,,,0,0.017,0,0,,,0.018,0,0.153,0,0,0.019,0.019,,0.006,0,0.009,0,0,0.199,0.046,0,0,0,0.017,0,0.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,1,,POINT (147.61842 -19.30847)
combined_bgc_data.fid--1accc36f_191f80e2cba_59ae,NRS,Yongala,YON20110811,2011-08-11,2011-08-11 12:06:00,-19.3085,147.6184,14,8,YON20110811_8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.007,0,0,,,0.007,0,0.088,0,0,0.008,0.006,,0.015,0,0.009,0,0,0.098,0.01,0,0,0,0.016,0,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.058,1,,POINT (147.61842 -19.30847)
combined_bgc_data.fid--1accc36f_191f80e2cba_59af,NRS,Yongala,YON20110811,2011-08-11,2011-08-11 13:55:00,-19.3085,147.6184,14,WC,YON20110811_WC,,,,,,,,,,,,,,,,,,,0.2,0.7,0.9,1,,,,,,,0,0.011,0,0,,,0.01,0,0.126,0.008,0,0.014,0.01,,0.012,0,0.007,0,0,0.154,0.028,0.008,0,0,0.016,0,0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,1,,POINT (147.61842 -19.30847)
combined_bgc_data.fid--1accc36f_191f80e2cba_59b0,NRS,Yongala,YON20110908,2011-09-08,2011-09-08 11:15:00,-19.3085,147.6184,13,0,YON20110908_0,35.198,1,1984.82,1,2291.53,1,,9,0.04,1,0,1,,9,0.06,1,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (147.61842 -19.30847)
combined_bgc_data.fid--1accc36f_191f80e2cba_59b1,NRS,Yongala,YON20110908,2011-09-08,2011-09-08 11:15:00,-19.3085,147.6184,13,10,YON20110908_10,35.196,1,1985.26,1,2291.01,1,,9,0.04,1,0,1,,9,0.07,1,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (147.61842 -19.30847)
combined_bgc_data.fid--1accc36f_191f80e2cba_59b2,NRS,Yongala,YON20110908,2011-09-08,2011-09-08 11:15:00,-19.3085,147.6184,13,20,YON20110908_20,35.204,1,1984.74,1,2293.45,1,,9,0.04,1,0,1,,9,0.05,1,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (147.61842 -19.30847)
combined_bgc_data.fid--1accc36f_191f80e2cba_59b3,NRS,Yongala,YON20110908,2011-09-08,2011-09-08 11:15:00,-19.3085,147.6184,13,26,YON20110908_26,35.202,1,1984.09,1,2292.94,1,,9,0.04,1,0,1,,9,0.16,1,0.3,1,,,,,,,,,,,0,0.03,0,0,,,0.015,0,0.297,0.022,0,0.025,0.018,,0.019,0,0.012,0,0,0.352,0.055,0.022,0,0,0.033,0,0.052,0,0,0,0,0.003,0.005,0,0,0,0.004,0,0,0.004,0.099,1,,POINT (147.61842 -19.30847)
combined_bgc_data.fid--1accc36f_191f80e2cba_59b4,NRS,Yongala,YON20110908,2011-09-08,2011-09-08 11:47:00,-19.3085,147.6184,13,8,YON20110908_8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.029,0,0.005,,,0.01,0,0.24,0.015,0,0.017,0.016,,0.018,0,0.014,0,0,0.284,0.044,0.015,0,0,0.022,0,0.034,0,0,0,0,0.002,0.005,0,0,0,0.003,0,0,0.004,0.096,1,,POINT (147.61842 -19.30847)
combined_bgc_data.fid--1accc36f_191f80e2cba_59b5,NRS,Yongala,YON20110908,2011-09-08,2011-09-08 11:53:00,-19.3085,147.6184,13,WC,YON20110908_WC,,,,,,,,,,,,,,,,,,,0.3,0.7,1,1,42320.5,1,17383,1,4042.5,1,0,0.032,0.002,0,,,0.01,0,0.325,0.023,0,0.018,0.014,,0.015,0,0.011,0,0,0.372,0.047,0.023,0,0,0.023,0,0.038,0,0,0,0,0.003,0.006,0,0,0,0.004,0,0,0.004,0.103,1,,POINT (147.61842 -19.30847)
combined_bgc_data.fid--1accc36f_191f80e2cba_59b6,NRS,Yongala,YON20111027,2011-10-27,2011-10-27 13:59:00,-19.3085,147.6184,21,0,YON20111027_0,35.309,1,1994.53,1,2312.99,1,,9,0.1,1,0,1,,9,0.07,1,0.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (147.61842 -19.30847)
combined_bgc_data.fid--1accc36f_191f80e2cba_59b7,NRS,Yongala,YON20111027,2011-10-27,2011-10-27 13:59:00,-19.3085,147.6184,21,10,YON20111027_10,,9,1997.72,1,2307.29,1,,9,0.07,1,0,1,,9,0.06,1,0.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (147.61842 -19.30847)
combined_bgc_data.fid--1accc36f_191f80e2cba_59b8,NRS,Yongala,YON20111027,2011-10-27,2011-10-27 13:59:00,-19.3085,147.6184,21,20,YON20111027_20,35.306,1,1996.13,1,2310.32,1,,9,0.09,1,0,1,,9,0.06,1,0.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (147.61842 -19.30847)
combined_bgc_data.fid--1accc36f_191f80e2cba_59b9,NRS,Yongala,YON20111027,2011-10-27,2011-10-27 13:59:00,-19.3085,147.6184,21,26,YON20111027_26,35.305,1,1993.79,1,2309.38,1,,9,0.08,1,0,1,,9,0.05,1,0.1,1,,,,,,,,,,,0,0.015,0,0,,,0.01,0,0.1,0,0,0.011,0.008,,0,0,0.006,0,0,0.133,0.033,0,0,0,0.011,0,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.07,2,,POINT (147.61842 -19.30847)
combined_bgc_data.fid--1accc36f_191f80e2cba_59ba,NRS,Yongala,YON20111027,2011-10-27,2011-10-27 14:15:00,-19.3085,147.6184,21,8,YON20111027_8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.012,0,0,,,0.008,0,0.081,0,0,0.008,0,,0,0,0.008,0,0,0.11,0.029,0,0,0,0.008,0,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069,2,,POINT (147.61842 -19.30847)
combined_bgc_data.fid--1accc36f_191f80e2cba_59bb,NRS,Yongala,YON20111027,2011-10-27,2011-10-27 14:15:00,-19.3085,147.6184,21,WC,YON20111027_WC,,,,,,,,,,,,,,,,,,,0.7,0.9,1.6,1,29893.5,1,20312.5,1,457,1,0,0.01,0,0,,,0.008,0,0.085,0,0,0.014,0,,0,0,0.005,0,0,0.115,0.03,0,0,0,0.011,0,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068,1,,POINT (147.61842 -19.30847)
combined_bgc_data.fid--1accc36f_191f80e2cba_59bc,NRS,Yongala,YON20111213,2011-12-13,2011-12-13 13:10:00,-19.3085,147.6184,5.5,0,YON20111213_0,35.299,1,1982.35,1,2304.74,1,,9,0.09,1,0,1,,9,0.05,1,1.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (147.61842 -19.30847)
combined_bgc_data.fid--1accc36f_191f80e2cba_59bd,NRS,Yongala,YON20111213,2011-12-13,2011-12-13 13:10:00,-19.3085,147.6184,5.5,10,YON20111213_10,35.319,1,1985.08,1,2305.22,1,,9,0.09,1,0,1,,9,0.06,1,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (147.61842 -19.30847)
combined_bgc_data.fid--1accc36f_191f80e2cba_59be,NRS,Yongala,YON20111213,2011-12-13,2011-12-13 13:10:00,-19.3085,147.6184,5.5,20,YON20111213_20,35.271,1,1983.78,1,2309.73,1,,9,0.14,1,0,1,,9,0.06,1,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (147.61842 -19.30847)
combined_bgc_data.fid--1accc36f_191f80e2cba_59bf,NRS,Yongala,YON20111213,2011-12-13,2011-12-13 13:10:00,-19.3085,147.6184,5.5,26,YON20111213_26,35.382,1,1983.2,1,2305.66,1,,9,0.08,1,0,1,,9,0.06,1,0.6,1,,,,,,,,,,,0,0.036,0,0,,,0.009,0,0.142,0.011,0.004,0.018,0.013,,0,0,0.008,0,0,0.277,0.135,0.029,0.018,0,0.023,0,0.031,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.149,1,,POINT (147.61842 -19.30847)
combined_bgc_data.fid--1accc36f_191f80e2cba_59c0,NRS,Yongala,YON20111213,2011-12-13,2011-12-13 13:38:00,-19.3085,147.6184,5.5,8,YON20111213_8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.021,0,0,,,0.007,0,0.116,0,0,0.015,0.008,,0.012,0,0.007,0,0,0.206,0.09,0,0,0,0.019,0,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.126,1,,POINT (147.61842 -19.30847)
combined_bgc_data.fid--1accc36f_191f80e2cba_59c1,NRS,Yongala,YON20111213,2011-12-13,2011-12-13 14:09:00,-19.3085,147.6184,5.5,WC,YON20111213_WC,,,,,,,,,,,,,,,,,,,0.2,1,1.2,1,110913.5,1,22036,1,635.5,1,0,0.031,0,0,,,0.008,0,0.129,0,0,0.016,0,,0.015,0,0.006,0,0,0.232,0.103,0,0,0,0.017,0,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.133,1,,POINT (147.61842 -19.30847)
combined_bgc_data.fid--1accc36f_191f80e2cba_59c2,NRS,Yongala,YON20120112,2012-01-12,2012-01-12 11:45:00,-19.3085,147.6184,9.5,0,YON20120112_0,35.113,1,1971.67,1,2297.06,1,,9,0.09,1,0,1,,9,0.04,1,0.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (147.61842 -19.30847)
combined_bgc_data.fid--1accc36f_191f80e2cba_59c3,NRS,Yongala,YON20120112,2012-01-12,2012-01-12 11:45:00,-19.3085,147.6184,9.5,10,YON20120112_10,35.114,1,1970.81,1,2297.41,1,,9,0.11,1,0,1,,9,0.04,1,0.4,1,,,,,,,,,,,0,0.029,0,0,,,0.006,0,0.158,0.012,0,0.013,0.009,,0.014,0,0.006,0,0,0.248,0.09,0.02,0.008,0,0.018,0,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.152,1,,POINT (147.61842 -19.30847)
combined_bgc_data.fid--1accc36f_191f80e2cba_59c4,NRS,Yongala,YON20120112,2012-01-12,2012-01-12 11:45:00,-19.3085,147.6184,9.5,20,YON20120112_20,35.108,1,1971.23,1,2297.39,1,,9,0.09,1,0,1,,9,0.05,1,0.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (147.61842 -19.30847)
combined_bgc_data.fid--1accc36f_191f80e2cba_59c5,NRS,Yongala,YON20120112,2012-01-12,2012-01-12 11:45:00,-19.3085,147.6184,9.5,26,YON20120112_26,35.109,1,1970.92,1,2296.82,1,,9,0.13,1,0,1,,9,0.04,1,0.4,1,,,,,,,,,,,0,0.034,0,0,,,0.006,0,0.169,0.012,0,0.018,0.01,,0.017,0,0.006,0,0,0.273,0.104,0.021,0.009,0,0.024,0,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.142,1,,POINT (147.61842 -19.30847)
combined_bgc_data.fid--1accc36f_191f80e2cba_59c6,NRS,Yongala,YON20120112,2012-01-12,2012-01-12 11:40:00,-19.3085,147.6184,9.5,WC,YON20120112_WC,,,,,,,,,,,,,,,,,,,0.4,0.8,1.2,1,91151,1,37254.3,1,740.3,1,0,0.026,0,0,,,0.006,0,0.152,0.009,0,0.013,0.007,,0.014,0,0.009,0,0,0.232,0.08,0.013,0.004,0,0.019,0,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.147,2,,POINT (147.61842 -19.30847)
combined_bgc_data.fid--1accc36f_191f80e2cba_59c7,NRS,Yongala,YON20120208,2012-02-08,2012-02-08 11:04:00,-19.3085,147.6184,11,0,YON20120208_0,33.941,1,1949.29,1,2263.53,1,,9,0.07,1,0,1,,9,0.02,1,7.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (147.61842 -19.30847)
combined_bgc_data.fid--1accc36f_191f80e2cba_59c8,NRS,Yongala,YON20120208,2012-02-08,2012-02-08 11:04:00,-19.3085,147.6184,11,10,YON20120208_10,34.488,1,1949.36,1,2266.94,1,,9,0.07,1,0,1,,9,0.02,1,3.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (147.61842 -19.30847)
combined_bgc_data.fid--1accc36f_191f80e2cba_59c9,NRS,Yongala,YON20120208,2012-02-08,2012-02-08 11:04:00,-19.3085,147.6184,11,20,YON20120208_20,35.074,1,1968.03,1,2288.75,1,,9,0.07,1,0,1,,9,0.04,1,0.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (147.61842 -19.30847)
combined_bgc_data.fid--1accc36f_191f80e2cba_59ca,NRS,Yongala,YON20120208,2012-02-08,2012-02-08 11:04:00,-19.3085,147.6184,11,26,YON20120208_26,35.054,1,1966.83,1,2291.01,1,,9,0.08,1,0,1,,9,0.05,1,0.2,1,,,,,,,,,,,0,0.033,0,0,,,0.015,0,0.342,0.021,0,0.036,0.033,,0.012,0,0.009,0,0,0.408,0.066,0.027,0.006,0,0.068,0,0.045,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.09,1,,POINT (147.61842 -19.30847)
combined_bgc_data.fid--1accc36f_191f80e2cba_59cb,NRS,Yongala,YON20120208,2012-02-08,2012-02-08 11:33:00,-19.3085,147.6184,11,8,YON20120208_8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.027,0,0.005,,,0.009,0,0.177,0.015,0,0.016,0.009,,0.021,0,0.008,0,0,0.243,0.066,0.021,0.006,0,0.022,0,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.105,1,,POINT (147.61842 -19.30847)
combined_bgc_data.fid--1accc36f_191f80e2cba_59cc,NRS,Yongala,YON20120208,2012-02-08,2012-02-08 11:45:00,-19.3085,147.6184,11,WC,YON20120208_WC,,,,,,,,,,,,,,,,,,,0.8,0.8,1.2,0,54157.5,1,36685.5,1,703,1,0,0.032,0,0.004,,,0.012,0,0.28,0.022,0,0.026,0.022,,0.018,0,0.01,0,0,0.338,0.058,0.029,0.007,0,0.049,0,0.036,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.106,1,,POINT (147.61842 -19.30847)
combined_bgc_data.fid--1accc36f_191f80e2cba_59cd,NRS,Yongala,YON20120402,2012-04-02,2012-04-02 10:59:00,-19.3085,147.6184,14,0,YON20120402_0,34.615,1,1938.75,1,2260.49,1,,9,0.08,1,0,1,,9,0.12,1,3.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (147.61842 -19.30847)
combined_bgc_data.fid--1accc36f_191f80e2cba_59ce,NRS,Yongala,YON20120402,2012-04-02,2012-04-02 10:59:00,-19.3085,147.6184,14,10,YON20120402_10,34.666,1,1937.92,1,2260.72,1,,9,0.07,1,0,1,,9,0.14,1,3.2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (147.61842 -19.30847)
combined_bgc_data.fid--1accc36f_191f80e2cba_59cf,NRS,Yongala,YON20120402,2012-04-02,2012-04-02 10:59:00,-19.3085,147.6184,14,20,YON20120402_20,34.6,1,1939.39,1,2263.07,1,,9,0.06,1,0,1,,9,0.12,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (147.61842 -19.30847)
combined_bgc_data.fid--1accc36f_191f80e2cba_59d0,NRS,Yongala,YON20120402,2012-04-02,2012-04-02 10:59:00,-19.3085,147.6184,14,26,YON20120402_26,34.644,1,1938.56,1,2262.36,1,,9,0.09,1,0,1,,9,0.12,1,2.9,1,,,,,,,,,,,0,0.023,0,0.008,,,0.006,0,0.394,0.026,0,0.031,0.027,,0.035,0,0.01,0,0,0.394,0,0.026,0,0,0.079,0,0.036,0,0,0,0,0.003,0,0,0,0,0.005,0,0,0.001,0.097,1,,POINT (147.61842 -19.30847)
combined_bgc_data.fid--1accc36f_191f80e2cba_59d1,NRS,Yongala,YON20120402,2012-04-02,2012-04-02 11:18:00,-19.3085,147.6184,14,8,YON20120402_8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.02,0,0.005,,,0.004,0,0.321,0.027,0,0.018,0.014,,0.017,0,0.01,0,0,0.321,0,0.027,0,0,0.043,0,0.021,0,0,0,0,0,0,0,0,0,0.003,0,0,0.001,0.121,1,,POINT (147.61842 -19.30847)
combined_bgc_data.fid--1accc36f_191f80e2cba_59d2,NRS,Yongala,YON20120402,2012-04-02,2012-04-02 11:20:00,-19.3085,147.6184,14,WC,YON20120402_WC,,,,,,,,,,,,,,,,,,,1,1,1.5,0,5297.5,1,148732.5,1,1921.5,1,0,0.016,0,0,,,0.007,0,0.214,0.014,0,0.025,0.024,,0.104,0,0.01,0,0,0.214,0,0.014,0,0,0.07,0,0.028,0,0,0,0,0.002,0,0,0,0,0.004,0,0,0.001,0.07,1,,POINT (147.61842 -19.30847)
combined_bgc_data.fid--1accc36f_191f80e2cba_59d3,NRS,Yongala,YON20120424,2012-04-24,2012-04-24 11:05:00,-19.3085,147.6184,17,0,YON20120424_0,34.75,1,1947.51,1,2265.77,1,,9,0.13,1,0,1,,9,0.08,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (147.61842 -19.30847)
combined_bgc_data.fid--1accc36f_191f80e2cba_59d4,NRS,Yongala,YON20120424,2012-04-24,2012-04-24 11:05:00,-19.3085,147.6184,17,10,YON20120424_10,34.789,1,1947.04,1,2266.2,1,,9,0.08,1,0,1,,9,0.07,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (147.61842 -19.30847)
combined_bgc_data.fid--1accc36f_191f80e2cba_59d5,NRS,Yongala,YON20120424,2012-04-24,2012-04-24 11:05:00,-19.3085,147.6184,17,20,YON20120424_20,34.803,1,1949.02,1,2267.89,1,,9,0.14,1,0,1,,9,0.07,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (147.61842 -19.30847)
