Mean tetrasporophyte TE,,Mean + SE tetrasporophyte TE,,Mean gametophytes VE1,,Mean + SE gametophytes VE1,,Mean gametophytes VE2,,Mean + SE gametophytes VE2,,Mean gametophytes VE3,,Mean + SE gametophytes VE3,,Mean gametophytes TE1,,Mean + SE gametophytes TE1,,Mean gametophytes TE2,,Mean + SE gametophytes TE2,
Label,Y,Label,Y,Label,Y,Label,Y,Label,Y,Label,Y,Label,Y,Label,Y,Label,Y,Label,Y,Label,Y,Label,Y
,0.015757575757575786,,0.017424242424242446,,0.037493010251630945,,0.04814538676607642,,0.021917808219178072,,0.02551859099804305,,0.021412213740458007,,0.02507633587786261,,0.022507403751233935,,0.024284304047383954,,0.04015841584158416,,0.046693069306930686
,0.04878787878787882,,0.05742424242424245,,0.040512581547064296,,0.050577819198508844,,0.03960861056751468,,0.04868884540117415,,0.039961832061068715,,0.04305343511450383,,0.05389930898321807,,0.06041461006910164,,0.04021782178217821,,0.04716831683168317
,0.076969696969697,,0.09287878787878791,,0.04353215284249766,,0.04747437092264679,,0.13463796477495107,,0.1498238747553816,,0.05393129770992365,,0.05702290076335877,,0.12704837117472856,,0.13326752221125365,,0.041346534653465335,,0.04639603960396039
,0.11378787878787883,,0.13045454545454546,,0.0497390493942218,,0.05032618825722273,,0.036947162426614485,,0.04524461839530332,,0.06091603053435116,,0.06503816793893132,,0.25676209279368206,,0.2724580454096742,,0.04348514851485149,,0.05346534653465346
,,,,,0.06844361602982292,,0.07934762348555452,,0.028493150684931502,,0.034911937377690785,,0.07408396946564885,,0.07832061068702288,,,,,,,,
,,,,,,,,,0.07859099804305282,,0.08250489236790606,,0.0952671755725191,,0.09961832061068701,,,,,,,,
